file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Lazy.java,io.vavr.Lazy,class,9,31,1,31,219,0.0,0.0,23,4,20,3,0,0,20,0,0,1,3,1,0,3,0,0,1,0,17,99,22,0,4,0,5,17,1,8,1,11,1,0,0,4,171,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\MatchError.java,io.vavr.MatchError,class,0,3,5,2,0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,2,1,0,2,0,0,2,0,0,11,1,0,1,0,1,3,1,2,1,2,0,0,0,0,44,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Memoized.java,io.vavr.Memoized,interface,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\NotImplementedError.java,io.vavr.NotImplementedError,class,0,2,3,0,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,43,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\PartialFunction.java,io.vavr.PartialFunction,interface,5,3,1,3,3,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,1,8,1,0,0,0,0,0,1,1,0,2,0,0,0,2,88,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Patterns.java,io.vavr.Patterns,class,53,20,1,20,190,0.0,0.0,20,19,19,1,0,0,19,0,0,0,1,1,1,0,0,0,1,0,20,62,19,0,0,0,0,0,0,1,0,1,0,0,0,0,34,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Predicates.java,io.vavr.Predicates,class,7,13,1,21,66,0.0,0.0,12,11,11,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,45,11,0,1,0,0,17,0,0,0,11,0,0,0,10,98,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Value.java,io.vavr.ValueModule,interface,11,11,1,16,6,0.0,0.0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,39,8,0,0,0,2,1,1,3,0,2,1,0,0,0,21,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\Value.java,io.vavr.Value,interface,46,146,1,129,3403,0.0,0.0,83,1,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,125,401,85,6,10,0,13,39,6,25,0,43,3,0,0,18,409,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous7,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous8,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous5,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest,class,47,173,1,240,6441,0.0,0.0,114,0,99,1,14,0,113,5,0,0,0,0,0,0,0,0,0,0,126,788,11,0,8,0,3,57,455,153,5,178,2,8,0,42,197,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous6,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous3,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous4,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous1,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AbstractValueTest.java,io.vavr.AbstractValueTest$Anonymous2,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AssertionsExtensions.java,io.vavr.AssertionsExtensions$ClassAssert,innerclass,0,3,1,4,0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,15,0,0,0,1,0,2,0,2,0,2,1,0,0,0,15,9,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\AssertionsExtensions.java,io.vavr.AssertionsExtensions,class,1,2,1,0,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\CheckedConsumerTest.java,io.vavr.CheckedConsumerTest,class,2,16,1,16,45,0.0,0.0,10,1,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,93,0,0,0,6,0,6,0,11,1,21,1,0,0,11,58,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\CheckedPredicateTest.java,io.vavr.CheckedPredicateTest,class,2,7,1,7,10,0.0,0.0,5,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,2,0,2,0,4,1,7,1,0,0,3,33,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\CheckedRunnableTest.java,io.vavr.CheckedRunnableTest,class,2,7,1,7,10,0.0,0.0,5,1,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,2,0,2,0,4,1,4,1,0,0,3,29,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractIndexedSeqTest.java,io.vavr.collection.AbstractIndexedSeqTest,class,7,4,5,14,6,0.0,0.0,4,0,3,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,9,3,0,3,0,0,0,0,22,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractLinearSeqTest.java,io.vavr.collection.AbstractLinearSeqTest,class,7,2,5,7,1,0.0,0.0,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,2,3,0,3,0,0,0,0,17,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMapTest.java,io.vavr.collection.AbstractMapTest$Anonymous1,anonymous,4,2,1,8,1,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,1,4,1,9,0,0,0,3,19,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMapTest.java,io.vavr.collection.AbstractMapTest$Anonymous2,anonymous,6,7,1,13,21,0.0,0.0,7,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,27,7,0,0,0,0,0,0,2,0,6,0,0,0,3,13,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMapTest.java,io.vavr.collection.AbstractMapTest,class,49,204,3,319,16836,0.0,0.0,184,3,140,2,41,1,182,18,1,0,0,0,0,0,0,0,0,0,291,817,31,5,9,1,2,364,834,180,35,241,1,2,0,60,282,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest$Incomparable,innerclass,1,5,1,2,0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,0,0,2,15,3,0,1,0,2,0,0,1,0,1,0,0,0,0,9,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest$Anonymous1,anonymous,4,2,1,8,1,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,1,4,1,9,0,0,0,3,19,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest$Anonymous2,anonymous,6,7,1,13,21,0.0,0.0,7,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,27,7,0,0,0,0,0,0,2,0,6,0,0,0,3,13,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractMultimapTest.java,io.vavr.collection.AbstractMultimapTest,class,49,163,3,238,10123,0.0,0.0,143,2,102,4,36,1,139,14,0,0,1,0,1,0,0,0,0,0,233,667,31,3,10,0,0,268,689,137,26,180,1,2,1,45,241,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractSeqTest.java,io.vavr.collection.AbstractSeqTest,class,37,427,4,263,64980,0.0,0.0,361,0,332,0,29,0,361,29,0,0,0,0,0,0,0,0,0,0,116,1352,0,1,55,0,7,42,2336,148,11,241,1,0,0,96,282,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractSetTest.java,io.vavr.collection.AbstractSetTest,class,21,37,4,58,561,0.0,0.0,34,0,30,0,4,0,34,4,0,0,0,0,0,0,0,0,0,0,12,152,1,0,0,0,0,2,177,18,0,20,1,0,0,3,86,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractSortedMapTest.java,io.vavr.collection.AbstractSortedMapTest,class,10,6,4,17,15,0.0,0.0,6,0,5,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,3,15,4,0,4,0,0,0,0,28,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractSortedSetTest.java,io.vavr.collection.AbstractSortedSetTest,class,10,24,5,28,276,0.0,0.0,24,0,19,0,5,0,24,5,0,0,0,0,0,0,0,0,0,0,16,65,0,0,0,0,0,3,66,5,0,5,0,0,0,0,79,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractTraversableRangeTest.java,io.vavr.collection.AbstractTraversableRangeTest,class,5,49,3,31,1176,0.0,0.0,49,0,35,0,14,0,49,14,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,19,0,651,0,95,0,0,0,0,0,54,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractTraversableTest.java,io.vavr.collection.AbstractTraversableTest$Anonymous1,anonymous,0,3,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,9,2,0,1,0,0,0,3,1,1,1,0,0,0,0,13,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractTraversableTest.java,io.vavr.collection.AbstractTraversableTest$NonComparable,innerclass,1,6,1,2,0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0,2,24,5,0,1,0,0,0,0,2,0,2,1,0,0,0,21,24,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\AbstractTraversableTest.java,io.vavr.collection.AbstractTraversableTest,class,34,510,2,476,92665,0.0,0.0,431,1,410,2,19,0,429,16,2,0,0,0,0,0,0,0,0,0,235,1819,8,1,31,3,4,249,1295,233,54,418,2,1,1,168,364,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\ArrayTest.java,io.vavr.collection.ArrayTest,class,22,52,6,71,1176,0.0,0.0,49,0,15,0,34,0,49,0,1,0,0,0,0,0,0,0,0,0,52,167,35,0,3,0,0,7,68,12,3,20,1,0,0,9,91,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\BitSetTest.java,io.vavr.collection.BitSetTest$Mapper,innerclass,1,4,1,4,0,0.0,0.0,2,0,0,0,0,2,2,0,0,2,4,1,0,4,0,0,3,0,0,23,2,0,1,0,0,0,2,6,0,5,1,0,0,0,21,10,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\BitSetTest.java,io.vavr.collection.BitSetTest$E,enum,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\BitSetTest.java,io.vavr.collection.BitSetTest,class,30,96,6,120,2209,0.0,0.0,67,2,25,4,38,0,63,0,2,0,1,1,0,1,0,0,1,0,91,418,49,2,5,0,0,3,145,50,2,32,4,2,2,7,143,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\BitSetTest.java,io.vavr.collection.BitSetTest$Anonymous2,anonymous,6,3,1,2,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,4,0,4,1,0,0,0,12,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\BitSetTest.java,io.vavr.collection.BitSetTest$Anonymous1,anonymous,5,3,1,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest,class,34,712,1,388,209628,0.0,0.0,648,0,640,1,7,0,647,0,0,0,0,0,0,0,0,0,0,0,1505,2404,12,4,56,0,28,188,561,236,56,408,2,7,0,183,414,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous7,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous4,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous3,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous6,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous5,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous2,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CharSeqTest.java,io.vavr.collection.CharSeqTest$Anonymous1,anonymous,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\CollectionsTest.java,io.vavr.collection.CollectionsTest,class,29,24,1,56,190,0.0,0.0,20,0,19,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,91,96,0,2,2,0,0,42,132,18,0,20,4,0,0,2,46,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\ComparatorsTest.java,io.vavr.collection.ComparatorsTest,class,2,3,1,5,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,11,1,0,1,0,0,0,0,24,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler01Test.java,io.vavr.collection.euler.Euler01Test,class,4,5,1,7,3,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,2,0,2,0,0,0,9,0,2,0,0,0,0,0,42,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler02Test.java,io.vavr.collection.euler.Euler02Test,class,5,4,1,9,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,1,0,0,0,8,0,2,2,0,0,0,2,55,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler03Test.java,io.vavr.collection.euler.Euler03Test,class,5,2,1,6,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,8,0,0,0,0,0,0,0,36,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler04Test.java,io.vavr.collection.euler.Euler04Test,class,7,3,1,10,1,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,6,0,1,2,0,0,0,2,43,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler05Test.java,io.vavr.collection.euler.Euler05Test,class,5,3,1,11,3,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,2,0,0,0,0,0,8,0,2,6,0,0,0,3,55,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\test\java\io\vavr\collection\euler\Euler06Test.java,io.vavr.collection.euler.Euler06Test,class,4,4,1,11,6,NaN,NaN,4,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,0,0,0,0,8,0,1,1,0,0,0,1,46,1,0
